ID_sample,Loci,Raw,Adapt
P_25_00075,COIB1,10217911,3249
P_25_00075,MiFishU,10217911,3392520
P_25_00075,rbcLrouge,10217911,76026
P_25_00075,rbcLverte,10217911,76357
P_25_00076,12S160,16460236,3687474
P_25_00076,18SV9,16460236,4112490
P_25_00076,COIB1,16460236,3284992
P_25_00076,MiFishU,16460236,5019581
P_25_00076,rbcLrouge,16460236,132556
P_25_00076,rbcLverte,16460236,74483
P_25_00077,12S160,13334416,3603900
P_25_00077,18SV9,13334416,3692590
P_25_00077,COIB1,13334416,2095570
P_25_00077,MiFishU,13334416,3655077
P_25_00077,rbcLrouge,13334416,74248
P_25_00077,rbcLverte,13334416,84910
P_25_00078,12S160,18869066,4411346
P_25_00078,18SV9,18869066,3767784
P_25_00078,COIB1,18869066,5644694
P_25_00078,MiFishU,18869066,4697281
P_25_00078,rbcLrouge,18869066,120268
P_25_00078,rbcLverte,18869066,75049
P_25_00079,12S160,19108948,3919376
P_25_00079,18SV9,19108948,4118263
P_25_00079,COIB1,19108948,5462563
P_25_00079,MiFishU,19108948,5278552
P_25_00079,rbcLrouge,19108948,101378
P_25_00079,rbcLverte,19108948,70194
P_25_00080,12S160,22051195,4622727
P_25_00080,18SV9,22051195,4752517
P_25_00080,COIB1,22051195,6356593
P_25_00080,MiFishU,22051195,5931506
P_25_00080,rbcLrouge,22051195,125550
P_25_00080,rbcLverte,22051195,89191
P_25_00081,12S160,15403109,3664173
P_25_00081,18SV9,15403109,3456901
P_25_00081,COIB1,15403109,5072199
P_25_00081,MiFishU,15403109,2876070
P_25_00081,rbcLrouge,15403109,95208
P_25_00081,rbcLverte,15403109,109490
P_25_00082,12S160,23633654,4881306
P_25_00082,18SV9,23633654,4646954
P_25_00082,COIB1,23633654,7650214
P_25_00082,MiFishU,23633654,6012408
P_25_00082,rbcLrouge,23633654,144547
P_25_00082,rbcLverte,23633654,117216
P_25_00083,12S160,21035805,4190263
P_25_00083,18SV9,21035805,4407487
P_25_00083,COIB1,21035805,5370114
P_25_00083,MiFishU,21035805,6698678
P_25_00083,rbcLrouge,21035805,96204
P_25_00083,rbcLverte,21035805,96505
