ID,Loci,Remove,Reads,N
ADE_25_01340_12S160,12S160,637993,Dada2,613
ADE_25_01340_12S160,12S160,637993,Adapt,638606
ADE_25_01341_12S160,12S160,449929,Dada2,543136
ADE_25_01341_12S160,12S160,449929,Adapt,993065
ADE_25_01342_12S160,12S160,438399,Dada2,849319
ADE_25_01342_12S160,12S160,438399,Adapt,1287718
ADE_25_01343_12S160,12S160,347718,Dada2,1354651
ADE_25_01343_12S160,12S160,347718,Adapt,1702369
ADE_25_01344_12S160,12S160,225495,Dada2,40937
ADE_25_01344_12S160,12S160,225495,Adapt,266432
ADE_25_01345_12S160,12S160,394416,Dada2,28852
ADE_25_01345_12S160,12S160,394416,Adapt,423268
ADE_25_01346_12S160,12S160,398273,Dada2,39232
ADE_25_01346_12S160,12S160,398273,Adapt,437505
ADE_25_01347_12S160,12S160,262112,Dada2,657787
ADE_25_01347_12S160,12S160,262112,Adapt,919899
ADE_25_01348_12S160,12S160,724736,Dada2,326368
ADE_25_01348_12S160,12S160,724736,Adapt,1051104
ADE_25_01349_12S160,12S160,600049,Dada2,539895
ADE_25_01349_12S160,12S160,600049,Adapt,1139944
ADE_25_01350_12S160,12S160,235975,Dada2,90567
ADE_25_01350_12S160,12S160,235975,Adapt,326542
ADE_25_01351_12S160,12S160,300888,Dada2,130050
ADE_25_01351_12S160,12S160,300888,Adapt,430938
ADE_25_01352_12S160,12S160,131892,Dada2,64813
ADE_25_01352_12S160,12S160,131892,Adapt,196705
ADE_25_01353_12S160,12S160,811780,Dada2,83066
ADE_25_01353_12S160,12S160,811780,Adapt,894846
ADE_25_01354_12S160,12S160,903480,Dada2,275890
ADE_25_01354_12S160,12S160,903480,Adapt,1179370
ADE_25_01355_12S160,12S160,1177885,Dada2,289587
ADE_25_01355_12S160,12S160,1177885,Adapt,1467472
ADE_25_01356_12S160,12S160,274933,Dada2,25542
ADE_25_01356_12S160,12S160,274933,Adapt,300475
ADE_25_01357_12S160,12S160,1078372,Dada2,517
ADE_25_01357_12S160,12S160,1078372,Adapt,1078889
ADE_25_01358_12S160,12S160,1505400,Dada2,8814
ADE_25_01358_12S160,12S160,1505400,Adapt,1514214
ADE_25_01359_12S160,12S160,837439,Dada2,8
ADE_25_01359_12S160,12S160,837439,Adapt,837447
ADE_25_01360_12S160,12S160,317313,Dada2,286459
ADE_25_01360_12S160,12S160,317313,Adapt,603772
ADE_25_01361_12S160,12S160,647228,Dada2,413562
ADE_25_01361_12S160,12S160,647228,Adapt,1060790
ADE_25_01362_12S160,12S160,342857,Dada2,424646
ADE_25_01362_12S160,12S160,342857,Adapt,767503
ADE_25_01363_12S160,12S160,142499,Dada2,197623
ADE_25_01363_12S160,12S160,142499,Adapt,340122
ADE_25_01364_12S160,12S160,106923,Dada2,286148
ADE_25_01364_12S160,12S160,106923,Adapt,393071
ADE_25_01365_12S160,12S160,291841,Dada2,322910
ADE_25_01365_12S160,12S160,291841,Adapt,614751
ADE_25_01366_12S160,12S160,540416,Dada2,40384
ADE_25_01366_12S160,12S160,540416,Adapt,580800
ADE_25_01367_12S160,12S160,224176,Dada2,153206
ADE_25_01367_12S160,12S160,224176,Adapt,377382
ADE_25_01368_12S160,12S160,276214,Dada2,246275
ADE_25_01368_12S160,12S160,276214,Adapt,522489
ADE_25_01369_12S160,12S160,1340509,Dada2,81116
ADE_25_01369_12S160,12S160,1340509,Adapt,1421625
ADE_25_01370_12S160,12S160,979293,Dada2,89343
ADE_25_01370_12S160,12S160,979293,Adapt,1068636
ADE_25_01371_12S160,12S160,314106,Dada2,416454
ADE_25_01371_12S160,12S160,314106,Adapt,730560
ADE_25_01372_12S160,12S160,559935,Dada2,3
ADE_25_01372_12S160,12S160,559935,Adapt,559938
ADE_25_01373_12S160,12S160,479935,Dada2,643185
ADE_25_01373_12S160,12S160,479935,Adapt,1123120
ADE_25_01374_12S160,12S160,403578,Dada2,475079
ADE_25_01374_12S160,12S160,403578,Adapt,878657
ADE_25_01375_12S160,12S160,440205,Dada2,371318
ADE_25_01375_12S160,12S160,440205,Adapt,811523
ADE_25_01376_12S160,12S160,210515,Dada2,281777
ADE_25_01376_12S160,12S160,210515,Adapt,492292
ADE_25_01377_12S160,12S160,324180,Dada2,93717
ADE_25_01377_12S160,12S160,324180,Adapt,417897
ADE_25_01378_12S160,12S160,306275,Dada2,553189
ADE_25_01378_12S160,12S160,306275,Adapt,859464
ADE_25_01379_12S160,12S160,254466,Dada2,4
ADE_25_01379_12S160,12S160,254466,Adapt,254470
ADE_25_01380_12S160,12S160,350545,Dada2,62545
ADE_25_01380_12S160,12S160,350545,Adapt,413090
ADE_25_01381_12S160,12S160,353377,Dada2,908318
ADE_25_01381_12S160,12S160,353377,Adapt,1261695
ADE_25_01382_12S160,12S160,258673,Dada2,1067528
ADE_25_01382_12S160,12S160,258673,Adapt,1326201
ADE_25_01383_12S160,12S160,523818,Dada2,46422
ADE_25_01383_12S160,12S160,523818,Adapt,570240
ADE_25_01384_12S160,12S160,431555,Dada2,193096
ADE_25_01384_12S160,12S160,431555,Adapt,624651
ADE_25_01385_12S160,12S160,647985,Dada2,14538
ADE_25_01385_12S160,12S160,647985,Adapt,662523
ADE_25_01386_12S160,12S160,578222,Dada2,2
ADE_25_01386_12S160,12S160,578222,Adapt,578224
ADE_25_01387_12S160,12S160,453760,Dada2,237484
ADE_25_01387_12S160,12S160,453760,Adapt,691244
ADE_25_01388_12S160,12S160,471497,Dada2,121758
ADE_25_01388_12S160,12S160,471497,Adapt,593255
ADE_25_01389_12S160,12S160,453227,Dada2,364402
ADE_25_01389_12S160,12S160,453227,Adapt,817629
ADE_25_01390_12S160,12S160,438126,Dada2,143302
ADE_25_01390_12S160,12S160,438126,Adapt,581428
ADE_25_01391_12S160,12S160,308948,Dada2,87674
ADE_25_01391_12S160,12S160,308948,Adapt,396622
ADE_25_01392_12S160,12S160,434263,Dada2,206151
ADE_25_01392_12S160,12S160,434263,Adapt,640414
ADE_25_01393_12S160,12S160,720488,Dada2,11
ADE_25_01393_12S160,12S160,720488,Adapt,720499
ADE_25_01394_12S160,12S160,269050,Dada2,840684
ADE_25_01394_12S160,12S160,269050,Adapt,1109734
ADE_25_01395_12S160,12S160,290523,Dada2,1261561
ADE_25_01395_12S160,12S160,290523,Adapt,1552084
ADE_25_01396_12S160,12S160,286289,Dada2,1238285
ADE_25_01396_12S160,12S160,286289,Adapt,1524574
ADE_25_01397_12S160,12S160,1045878,Dada2,42882
ADE_25_01397_12S160,12S160,1045878,Adapt,1088760
ADE_25_01398_12S160,12S160,1164593,Dada2,77692
ADE_25_01398_12S160,12S160,1164593,Adapt,1242285
ADE_25_01399_12S160,12S160,1107523,Dada2,44841
ADE_25_01399_12S160,12S160,1107523,Adapt,1152364
ADE_25_01400_12S160,12S160,325928,Dada2,5
ADE_25_01400_12S160,12S160,325928,Adapt,325933
ADE_25_01401_12S160,12S160,236539,Dada2,736828
ADE_25_01401_12S160,12S160,236539,Adapt,973367
ADE_25_01402_12S160,12S160,562425,Dada2,5
ADE_25_01402_12S160,12S160,562425,Adapt,562430
ADE_25_01403_12S160,12S160,37485,Dada2,23
ADE_25_01403_12S160,12S160,37485,Adapt,37508
ADE_25_01404_12S160,12S160,82665,Dada2,2
ADE_25_01404_12S160,12S160,82665,Adapt,82667
ADE_25_01640_12S160,12S160,455811,Dada2,1484
ADE_25_01640_12S160,12S160,455811,Adapt,457295
ADE_25_01641_12S160,12S160,506478,Dada2,2
ADE_25_01641_12S160,12S160,506478,Adapt,506480
ADE_25_01642_12S160,12S160,609522,Dada2,0
ADE_25_01642_12S160,12S160,609522,Adapt,609522
N_25_00090_12S160,12S160,282090,Dada2,3
N_25_00090_12S160,12S160,282090,Adapt,282093
N_25_00091_12S160,12S160,404113,Dada2,3
N_25_00091_12S160,12S160,404113,Adapt,404116
N_25_00092_12S160,12S160,96623,Dada2,1700
N_25_00092_12S160,12S160,96623,Adapt,98323
N_25_00093_12S160,12S160,99821,Dada2,0
N_25_00093_12S160,12S160,99821,Adapt,99821
P_25_00072_12S160,12S160,267863,Dada2,1526371
P_25_00072_12S160,12S160,267863,Adapt,1794234
P_25_00073_12S160,12S160,620221,Dada2,3461061
P_25_00073_12S160,12S160,620221,Adapt,4081282
P_25_00074_12S160,12S160,604219,Dada2,2659014
P_25_00074_12S160,12S160,604219,Adapt,3263233
P_25_00075_12S160,12S160,509674,Dada2,3062484
P_25_00075_12S160,12S160,509674,Adapt,3572158
P_25_00076_12S160,12S160,595716,Dada2,3091758
P_25_00076_12S160,12S160,595716,Adapt,3687474
P_25_00077_12S160,12S160,554465,Dada2,3049435
P_25_00077_12S160,12S160,554465,Adapt,3603900
P_25_00078_12S160,12S160,648577,Dada2,3762769
P_25_00078_12S160,12S160,648577,Adapt,4411346
P_25_00079_12S160,12S160,632297,Dada2,3287079
P_25_00079_12S160,12S160,632297,Adapt,3919376
P_25_00080_12S160,12S160,673805,Dada2,3948922
P_25_00080_12S160,12S160,673805,Adapt,4622727
P_25_00081_12S160,12S160,559708,Dada2,3104465
P_25_00081_12S160,12S160,559708,Adapt,3664173
P_25_00082_12S160,12S160,809836,Dada2,4071470
P_25_00082_12S160,12S160,809836,Adapt,4881306
P_25_00083_12S160,12S160,644516,Dada2,3545747
P_25_00083_12S160,12S160,644516,Adapt,4190263
ADE_25_00688_COIB1,COIB1,113101,Dada2,331442
ADE_25_00688_COIB1,COIB1,113101,Adapt,444543
ADE_25_00689_COIB1,COIB1,188633,Dada2,652052
ADE_25_00689_COIB1,COIB1,188633,Adapt,840685
ADE_25_00690_COIB1,COIB1,286567,Dada2,1069202
ADE_25_00690_COIB1,COIB1,286567,Adapt,1355769
ADE_25_00691_COIB1,COIB1,1125722,Dada2,2711364
ADE_25_00691_COIB1,COIB1,1125722,Adapt,3837086
ADE_25_00692_COIB1,COIB1,332465,Dada2,732451
ADE_25_00692_COIB1,COIB1,332465,Adapt,1064916
ADE_25_00693_COIB1,COIB1,162030,Dada2,581173
ADE_25_00693_COIB1,COIB1,162030,Adapt,743203
ADE_25_00694_COIB1,COIB1,489007,Dada2,1977375
ADE_25_00694_COIB1,COIB1,489007,Adapt,2466382
ADE_25_00695_COIB1,COIB1,572383,Dada2,2176892
ADE_25_00695_COIB1,COIB1,572383,Adapt,2749275
ADE_25_00696_COIB1,COIB1,313736,Dada2,43466
ADE_25_00696_COIB1,COIB1,313736,Adapt,357202
ADE_25_00697_COIB1,COIB1,222505,Dada2,823441
ADE_25_00697_COIB1,COIB1,222505,Adapt,1045946
ADE_25_00698_COIB1,COIB1,153737,Dada2,381720
ADE_25_00698_COIB1,COIB1,153737,Adapt,535457
ADE_25_00699_COIB1,COIB1,123217,Dada2,303051
ADE_25_00699_COIB1,COIB1,123217,Adapt,426268
ADE_25_00700_COIB1,COIB1,1587572,Dada2,3170293
ADE_25_00700_COIB1,COIB1,1587572,Adapt,4757865
ADE_25_00701_COIB1,COIB1,154883,Dada2,328157
ADE_25_00701_COIB1,COIB1,154883,Adapt,483040
ADE_25_00702_COIB1,COIB1,268451,Dada2,700529
ADE_25_00702_COIB1,COIB1,268451,Adapt,968980
ADE_25_00703_COIB1,COIB1,89392,Dada2,262971
ADE_25_00703_COIB1,COIB1,89392,Adapt,352363
ADE_25_00704_COIB1,COIB1,195024,Dada2,548260
ADE_25_00704_COIB1,COIB1,195024,Adapt,743284
ADE_25_00705_COIB1,COIB1,297032,Dada2,811319
ADE_25_00705_COIB1,COIB1,297032,Adapt,1108351
ADE_25_00706_COIB1,COIB1,386435,Dada2,1149200
ADE_25_00706_COIB1,COIB1,386435,Adapt,1535635
ADE_25_00707_COIB1,COIB1,109676,Dada2,252010
ADE_25_00707_COIB1,COIB1,109676,Adapt,361686
ADE_25_00708_COIB1,COIB1,325658,Dada2,1035378
ADE_25_00708_COIB1,COIB1,325658,Adapt,1361036
ADE_25_00709_COIB1,COIB1,220694,Dada2,503716
ADE_25_00709_COIB1,COIB1,220694,Adapt,724410
ADE_25_00710_COIB1,COIB1,327526,Dada2,924512
ADE_25_00710_COIB1,COIB1,327526,Adapt,1252038
ADE_25_00711_COIB1,COIB1,322741,Dada2,907068
ADE_25_00711_COIB1,COIB1,322741,Adapt,1229809
ADE_25_00712_COIB1,COIB1,136925,Dada2,437168
ADE_25_00712_COIB1,COIB1,136925,Adapt,574093
ADE_25_00713_COIB1,COIB1,116790,Dada2,346994
ADE_25_00713_COIB1,COIB1,116790,Adapt,463784
ADE_25_00714_COIB1,COIB1,424055,Dada2,1210914
ADE_25_00714_COIB1,COIB1,424055,Adapt,1634969
ADE_25_00715_COIB1,COIB1,45196,Dada2,121239
ADE_25_00715_COIB1,COIB1,45196,Adapt,166435
ADE_25_00716_COIB1,COIB1,489433,Dada2,1524045
ADE_25_00716_COIB1,COIB1,489433,Adapt,2013478
ADE_25_00717_COIB1,COIB1,108604,Dada2,332011
ADE_25_00717_COIB1,COIB1,108604,Adapt,440615
ADE_25_00718_COIB1,COIB1,170598,Dada2,547671
ADE_25_00718_COIB1,COIB1,170598,Adapt,718269
ADE_25_00719_COIB1,COIB1,386927,Dada2,522
ADE_25_00719_COIB1,COIB1,386927,Adapt,387449
ADE_25_00720_COIB1,COIB1,344075,Dada2,74657
ADE_25_00720_COIB1,COIB1,344075,Adapt,418732
ADE_25_00730_COIB1,COIB1,135339,Dada2,514544
ADE_25_00730_COIB1,COIB1,135339,Adapt,649883
ADE_25_00731_COIB1,COIB1,156843,Dada2,271608
ADE_25_00731_COIB1,COIB1,156843,Adapt,428451
ADE_25_00732_COIB1,COIB1,166371,Dada2,556129
ADE_25_00732_COIB1,COIB1,166371,Adapt,722500
ADE_25_00733_COIB1,COIB1,177983,Dada2,379184
ADE_25_00733_COIB1,COIB1,177983,Adapt,557167
ADE_25_00734_COIB1,COIB1,155475,Dada2,483120
ADE_25_00734_COIB1,COIB1,155475,Adapt,638595
ADE_25_00735_COIB1,COIB1,137591,Dada2,392749
ADE_25_00735_COIB1,COIB1,137591,Adapt,530340
ADE_25_00736_COIB1,COIB1,134698,Dada2,461215
ADE_25_00736_COIB1,COIB1,134698,Adapt,595913
ADE_25_00737_COIB1,COIB1,228087,Dada2,460600
ADE_25_00737_COIB1,COIB1,228087,Adapt,688687
ADE_25_00738_COIB1,COIB1,103891,Dada2,334747
ADE_25_00738_COIB1,COIB1,103891,Adapt,438638
ADE_25_00739_COIB1,COIB1,239068,Dada2,422341
ADE_25_00739_COIB1,COIB1,239068,Adapt,661409
ADE_25_00740_COIB1,COIB1,101553,Dada2,2513
ADE_25_00740_COIB1,COIB1,101553,Adapt,104066
ADE_25_00741_COIB1,COIB1,153621,Dada2,422926
ADE_25_00741_COIB1,COIB1,153621,Adapt,576547
ADE_25_00742_COIB1,COIB1,348590,Dada2,364348
ADE_25_00742_COIB1,COIB1,348590,Adapt,712938
ADE_25_00743_COIB1,COIB1,185567,Dada2,491532
ADE_25_00743_COIB1,COIB1,185567,Adapt,677099
ADE_25_00744_COIB1,COIB1,215150,Dada2,198114
ADE_25_00744_COIB1,COIB1,215150,Adapt,413264
ADE_25_00745_COIB1,COIB1,136144,Dada2,343916
ADE_25_00745_COIB1,COIB1,136144,Adapt,480060
ADE_25_00746_COIB1,COIB1,414034,Dada2,583309
ADE_25_00746_COIB1,COIB1,414034,Adapt,997343
ADE_25_00747_COIB1,COIB1,122601,Dada2,294255
ADE_25_00747_COIB1,COIB1,122601,Adapt,416856
ADE_25_00748_COIB1,COIB1,329449,Dada2,646195
ADE_25_00748_COIB1,COIB1,329449,Adapt,975644
ADE_25_00749_COIB1,COIB1,182429,Dada2,542647
ADE_25_00749_COIB1,COIB1,182429,Adapt,725076
ADE_25_00750_COIB1,COIB1,430151,Dada2,448813
ADE_25_00750_COIB1,COIB1,430151,Adapt,878964
ADE_25_00751_COIB1,COIB1,35552,Dada2,79387
ADE_25_00751_COIB1,COIB1,35552,Adapt,114939
ADE_25_00752_COIB1,COIB1,332600,Dada2,594049
ADE_25_00752_COIB1,COIB1,332600,Adapt,926649
ADE_25_00753_COIB1,COIB1,111870,Dada2,277200
ADE_25_00753_COIB1,COIB1,111870,Adapt,389070
ADE_25_00754_COIB1,COIB1,403654,Dada2,562553
ADE_25_00754_COIB1,COIB1,403654,Adapt,966207
ADE_25_00755_COIB1,COIB1,1156703,Dada2,3606379
ADE_25_00755_COIB1,COIB1,1156703,Adapt,4763082
ADE_25_00756_COIB1,COIB1,161207,Dada2,342745
ADE_25_00756_COIB1,COIB1,161207,Adapt,503952
ADE_25_00757_COIB1,COIB1,116376,Dada2,273377
ADE_25_00757_COIB1,COIB1,116376,Adapt,389753
ADE_25_00758_COIB1,COIB1,84704,Dada2,215397
ADE_25_00758_COIB1,COIB1,84704,Adapt,300101
ADE_25_00759_COIB1,COIB1,628787,Dada2,403472
ADE_25_00759_COIB1,COIB1,628787,Adapt,1032259
ADE_25_00760_COIB1,COIB1,173855,Dada2,607577
ADE_25_00760_COIB1,COIB1,173855,Adapt,781432
ADE_25_00761_COIB1,COIB1,192524,Dada2,313493
ADE_25_00761_COIB1,COIB1,192524,Adapt,506017
ADE_25_00762_COIB1,COIB1,203463,Dada2,450052
ADE_25_00762_COIB1,COIB1,203463,Adapt,653515
ADE_25_00763_COIB1,COIB1,272617,Dada2,596435
ADE_25_00763_COIB1,COIB1,272617,Adapt,869052
ADE_25_00764_COIB1,COIB1,163579,Dada2,603244
ADE_25_00764_COIB1,COIB1,163579,Adapt,766823
ADE_25_00765_COIB1,COIB1,478702,Dada2,977981
ADE_25_00765_COIB1,COIB1,478702,Adapt,1456683
ADE_25_00766_COIB1,COIB1,147952,Dada2,469855
ADE_25_00766_COIB1,COIB1,147952,Adapt,617807
ADE_25_00767_COIB1,COIB1,301417,Dada2,578112
ADE_25_00767_COIB1,COIB1,301417,Adapt,879529
ADE_25_00768_COIB1,COIB1,134825,Dada2,354807
ADE_25_00768_COIB1,COIB1,134825,Adapt,489632
ADE_25_00769_COIB1,COIB1,510316,Dada2,686093
ADE_25_00769_COIB1,COIB1,510316,Adapt,1196409
ADE_25_00770_COIB1,COIB1,131164,Dada2,342017
ADE_25_00770_COIB1,COIB1,131164,Adapt,473181
ADE_25_00771_COIB1,COIB1,290943,Dada2,504322
ADE_25_00771_COIB1,COIB1,290943,Adapt,795265
ADE_25_00772_COIB1,COIB1,360763,Dada2,921855
ADE_25_00772_COIB1,COIB1,360763,Adapt,1282618
ADE_25_00773_COIB1,COIB1,252077,Dada2,5929
ADE_25_00773_COIB1,COIB1,252077,Adapt,258006
ADE_25_01177_COIB1,COIB1,687226,Dada2,2474040
ADE_25_01177_COIB1,COIB1,687226,Adapt,3161266
ADE_25_01178_COIB1,COIB1,649961,Dada2,2341955
ADE_25_01178_COIB1,COIB1,649961,Adapt,2991916
ADE_25_01179_COIB1,COIB1,543698,Dada2,2186215
ADE_25_01179_COIB1,COIB1,543698,Adapt,2729913
ADE_25_01180_COIB1,COIB1,303469,Dada2,1284289
ADE_25_01180_COIB1,COIB1,303469,Adapt,1587758
ADE_25_01181_COIB1,COIB1,256489,Dada2,905058
ADE_25_01181_COIB1,COIB1,256489,Adapt,1161547
ADE_25_01182_COIB1,COIB1,333507,Dada2,1251066
ADE_25_01182_COIB1,COIB1,333507,Adapt,1584573
ADE_25_01183_COIB1,COIB1,2864,Dada2,1
ADE_25_01183_COIB1,COIB1,2864,Adapt,2865
ADE_25_01184_COIB1,COIB1,306692,Dada2,1115845
ADE_25_01184_COIB1,COIB1,306692,Adapt,1422537
ADE_25_01185_COIB1,COIB1,406246,Dada2,1618789
ADE_25_01185_COIB1,COIB1,406246,Adapt,2025035
ADE_25_01186_COIB1,COIB1,405215,Dada2,1635684
ADE_25_01186_COIB1,COIB1,405215,Adapt,2040899
ADE_25_01187_COIB1,COIB1,228540,Dada2,837491
ADE_25_01187_COIB1,COIB1,228540,Adapt,1066031
ADE_25_01188_COIB1,COIB1,203829,Dada2,764600
ADE_25_01188_COIB1,COIB1,203829,Adapt,968429
ADE_25_01189_COIB1,COIB1,320690,Dada2,1262305
ADE_25_01189_COIB1,COIB1,320690,Adapt,1582995
ADE_25_01190_COIB1,COIB1,220932,Dada2,712312
ADE_25_01190_COIB1,COIB1,220932,Adapt,933244
ADE_25_01191_COIB1,COIB1,532068,Dada2,1893165
ADE_25_01191_COIB1,COIB1,532068,Adapt,2425233
ADE_25_01192_COIB1,COIB1,147,Dada2,301
ADE_25_01192_COIB1,COIB1,147,Adapt,448
ADE_25_01193_COIB1,COIB1,298644,Dada2,1161860
ADE_25_01193_COIB1,COIB1,298644,Adapt,1460504
ADE_25_01194_COIB1,COIB1,266651,Dada2,1153690
ADE_25_01194_COIB1,COIB1,266651,Adapt,1420341
ADE_25_01195_COIB1,COIB1,174853,Dada2,501995
ADE_25_01195_COIB1,COIB1,174853,Adapt,676848
ADE_25_01196_COIB1,COIB1,6,Dada2,1
ADE_25_01196_COIB1,COIB1,6,Adapt,7
ADE_25_01197_COIB1,COIB1,305987,Dada2,865035
ADE_25_01197_COIB1,COIB1,305987,Adapt,1171022
ADE_25_01198_COIB1,COIB1,207824,Dada2,676064
ADE_25_01198_COIB1,COIB1,207824,Adapt,883888
ADE_25_01199_COIB1,COIB1,234711,Dada2,743504
ADE_25_01199_COIB1,COIB1,234711,Adapt,978215
ADE_25_01200_COIB1,COIB1,389823,Dada2,1269660
ADE_25_01200_COIB1,COIB1,389823,Adapt,1659483
ADE_25_01201_COIB1,COIB1,273019,Dada2,783459
ADE_25_01201_COIB1,COIB1,273019,Adapt,1056478
ADE_25_01202_COIB1,COIB1,410476,Dada2,1320030
ADE_25_01202_COIB1,COIB1,410476,Adapt,1730506
ADE_25_01203_COIB1,COIB1,443099,Dada2,1240287
ADE_25_01203_COIB1,COIB1,443099,Adapt,1683386
ADE_25_01204_COIB1,COIB1,654670,Dada2,2046252
ADE_25_01204_COIB1,COIB1,654670,Adapt,2700922
ADE_25_01205_COIB1,COIB1,424160,Dada2,1139552
ADE_25_01205_COIB1,COIB1,424160,Adapt,1563712
ADE_25_01206_COIB1,COIB1,196759,Dada2,202267
ADE_25_01206_COIB1,COIB1,196759,Adapt,399026
ADE_25_01207_COIB1,COIB1,196177,Dada2,404296
ADE_25_01207_COIB1,COIB1,196177,Adapt,600473
ADE_25_01208_COIB1,COIB1,202344,Dada2,359774
ADE_25_01208_COIB1,COIB1,202344,Adapt,562118
ADE_25_01209_COIB1,COIB1,159608,Dada2,484047
ADE_25_01209_COIB1,COIB1,159608,Adapt,643655
ADE_25_01210_COIB1,COIB1,301364,Dada2,1144572
ADE_25_01210_COIB1,COIB1,301364,Adapt,1445936
ADE_25_01211_COIB1,COIB1,415344,Dada2,1573614
ADE_25_01211_COIB1,COIB1,415344,Adapt,1988958
ADE_25_01212_COIB1,COIB1,241208,Dada2,935205
ADE_25_01212_COIB1,COIB1,241208,Adapt,1176413
ADE_25_01213_COIB1,COIB1,20983,Dada2,61039
ADE_25_01213_COIB1,COIB1,20983,Adapt,82022
ADE_25_01214_COIB1,COIB1,278557,Dada2,1091099
ADE_25_01214_COIB1,COIB1,278557,Adapt,1369656
ADE_25_01215_COIB1,COIB1,165117,Dada2,428691
ADE_25_01215_COIB1,COIB1,165117,Adapt,593808
ADE_25_01216_COIB1,COIB1,167794,Dada2,426534
ADE_25_01216_COIB1,COIB1,167794,Adapt,594328
ADE_25_01217_COIB1,COIB1,293358,Dada2,744737
ADE_25_01217_COIB1,COIB1,293358,Adapt,1038095
ADE_25_01218_COIB1,COIB1,248582,Dada2,5356
ADE_25_01218_COIB1,COIB1,248582,Adapt,253938
ADE_25_01219_COIB1,COIB1,16,Dada2,13
ADE_25_01219_COIB1,COIB1,16,Adapt,29
ADE_25_01220_COIB1,COIB1,139708,Dada2,340893
ADE_25_01220_COIB1,COIB1,139708,Adapt,480601
ADE_25_01221_COIB1,COIB1,129288,Dada2,366760
ADE_25_01221_COIB1,COIB1,129288,Adapt,496048
ADE_25_01222_COIB1,COIB1,376124,Dada2,1394213
ADE_25_01222_COIB1,COIB1,376124,Adapt,1770337
ADE_25_01223_COIB1,COIB1,335870,Dada2,1316187
ADE_25_01223_COIB1,COIB1,335870,Adapt,1652057
ADE_25_01224_COIB1,COIB1,326507,Dada2,1319495
ADE_25_01224_COIB1,COIB1,326507,Adapt,1646002
ADE_25_01225_COIB1,COIB1,477902,Dada2,760276
ADE_25_01225_COIB1,COIB1,477902,Adapt,1238178
ADE_25_01226_COIB1,COIB1,258584,Dada2,741522
ADE_25_01226_COIB1,COIB1,258584,Adapt,1000106
ADE_25_01227_COIB1,COIB1,241751,Dada2,708179
ADE_25_01227_COIB1,COIB1,241751,Adapt,949930
ADE_25_01228_COIB1,COIB1,185402,Dada2,678634
ADE_25_01228_COIB1,COIB1,185402,Adapt,864036
ADE_25_01229_COIB1,COIB1,264142,Dada2,878845
ADE_25_01229_COIB1,COIB1,264142,Adapt,1142987
ADE_25_01230_COIB1,COIB1,220091,Dada2,783491
ADE_25_01230_COIB1,COIB1,220091,Adapt,1003582
ADE_25_01231_COIB1,COIB1,197679,Dada2,924355
ADE_25_01231_COIB1,COIB1,197679,Adapt,1122034
ADE_25_01232_COIB1,COIB1,257971,Dada2,1172238
ADE_25_01232_COIB1,COIB1,257971,Adapt,1430209
ADE_25_01233_COIB1,COIB1,204378,Dada2,822719
ADE_25_01233_COIB1,COIB1,204378,Adapt,1027097
ADE_25_01234_COIB1,COIB1,164174,Dada2,546368
ADE_25_01234_COIB1,COIB1,164174,Adapt,710542
ADE_25_01235_COIB1,COIB1,128069,Dada2,405868
ADE_25_01235_COIB1,COIB1,128069,Adapt,533937
ADE_25_01236_COIB1,COIB1,239255,Dada2,724226
ADE_25_01236_COIB1,COIB1,239255,Adapt,963481
ADE_25_01237_COIB1,COIB1,183056,Dada2,645802
ADE_25_01237_COIB1,COIB1,183056,Adapt,828858
ADE_25_01238_COIB1,COIB1,111984,Dada2,113590
ADE_25_01238_COIB1,COIB1,111984,Adapt,225574
ADE_25_01239_COIB1,COIB1,110813,Dada2,353743
ADE_25_01239_COIB1,COIB1,110813,Adapt,464556
ADE_25_01240_COIB1,COIB1,204020,Dada2,579571
ADE_25_01240_COIB1,COIB1,204020,Adapt,783591
ADE_25_01241_COIB1,COIB1,170668,Dada2,388097
ADE_25_01241_COIB1,COIB1,170668,Adapt,558765
ADE_25_01242_COIB1,COIB1,174478,Dada2,505132
ADE_25_01242_COIB1,COIB1,174478,Adapt,679610
ADE_25_01243_COIB1,COIB1,168909,Dada2,778312
ADE_25_01243_COIB1,COIB1,168909,Adapt,947221
ADE_25_01244_COIB1,COIB1,172822,Dada2,458368
ADE_25_01244_COIB1,COIB1,172822,Adapt,631190
ADE_25_01245_COIB1,COIB1,168388,Dada2,459220
ADE_25_01245_COIB1,COIB1,168388,Adapt,627608
ADE_25_01246_COIB1,COIB1,213028,Dada2,398129
ADE_25_01246_COIB1,COIB1,213028,Adapt,611157
ADE_25_01247_COIB1,COIB1,171597,Dada2,623960
ADE_25_01247_COIB1,COIB1,171597,Adapt,795557
ADE_25_01248_COIB1,COIB1,318907,Dada2,588278
ADE_25_01248_COIB1,COIB1,318907,Adapt,907185
ADE_25_01249_COIB1,COIB1,4,Dada2,9
ADE_25_01249_COIB1,COIB1,4,Adapt,13
ADE_25_01250_COIB1,COIB1,6699,Dada2,15943
ADE_25_01250_COIB1,COIB1,6699,Adapt,22642
ADE_25_01251_COIB1,COIB1,150792,Dada2,606045
ADE_25_01251_COIB1,COIB1,150792,Adapt,756837
ADE_25_01252_COIB1,COIB1,195105,Dada2,749752
ADE_25_01252_COIB1,COIB1,195105,Adapt,944857
ADE_25_01253_COIB1,COIB1,159450,Dada2,536017
